search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,criterion,max_depth,max_features,min_samples_leaf,min_samples_split,splitter
0,14,0.49116247818777464,0.022326480086660477,0.6700470540996897,0.006165883360937689,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 28, 'splitter': 'best'}",gini,10,,8,28,best
0,15,0.48459926613572657,0.02603448964098807,0.5002185397279706,0.0176421580567855,"{'criterion': 'gini', 'max_depth': 36, 'max_features': None, 'min_samples_leaf': 35, 'min_samples_split': 21, 'splitter': 'random'}",gini,36,,35,21,random
0,16,0.4085535182749038,0.05690905074114351,0.4395817528224314,0.03562215885755761,"{'criterion': 'gini', 'max_depth': 33, 'max_features': 'log2', 'min_samples_leaf': 13, 'min_samples_split': 9, 'splitter': 'random'}",gini,33,log2,13,9,random
0,17,0.3855484332949386,0.08455055681057666,0.38555594949700983,0.08538783173086592,"{'criterion': 'gini', 'max_depth': 23, 'max_features': 'log2', 'min_samples_leaf': 32, 'min_samples_split': 27, 'splitter': 'random'}",gini,23,log2,32,27,random
0,18,0.48757572492235735,0.027437873364207242,0.5517536447763828,0.013664561106223974,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'min_samples_leaf': 29, 'min_samples_split': 12, 'splitter': 'best'}",entropy,6,,29,12,best
0,19,0.4906790198513164,0.014240658495280056,0.5834174139089096,0.01007089568175059,"{'criterion': 'entropy', 'max_depth': 45, 'max_features': 'log2', 'min_samples_leaf': 28, 'min_samples_split': 25, 'splitter': 'best'}",entropy,45,log2,28,25,best
0,20,0.5029675962546024,0.024195809200638668,0.536705488788113,0.00663210262042932,"{'criterion': 'gini', 'max_depth': 47, 'max_features': 'sqrt', 'min_samples_leaf': 49, 'min_samples_split': 31, 'splitter': 'best'}",gini,47,sqrt,49,31,best
0,21,0.47895439161700865,0.03745205686362858,0.6005756988724823,0.010000069724434582,"{'criterion': 'gini', 'max_depth': 11, 'max_features': 'log2', 'min_samples_leaf': 19, 'min_samples_split': 22, 'splitter': 'best'}",gini,11,log2,19,22,best
0,22,0.4471346542750534,0.06684773282413055,0.4723652314293617,0.0463994607236358,"{'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 21, 'splitter': 'random'}",gini,6,,15,21,random
0,23,0.5008312930495585,0.018161349584408636,0.5308875801170246,0.009979067966599316,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 26, 'min_samples_split': 8, 'splitter': 'best'}",entropy,5,log2,26,8,best
0,24,0.5097287264654614,0.0345975093244862,0.5907916297661024,0.008992405358608645,"{'criterion': 'gini', 'max_depth': 33, 'max_features': 'sqrt', 'min_samples_leaf': 21, 'min_samples_split': 23, 'splitter': 'best'}",gini,33,sqrt,21,23,best
0,25,0.46304158178511334,0.021613647041862954,0.6031263853425675,0.015135904712314812,"{'criterion': 'entropy', 'max_depth': 38, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 27, 'splitter': 'random'}",entropy,38,log2,1,27,random
0,26,0.4752561437492407,0.03217088716267786,0.5003335228110257,0.030210821572128975,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': None, 'min_samples_leaf': 48, 'min_samples_split': 39, 'splitter': 'random'}",entropy,9,,48,39,random
0,27,0.4865622386353522,0.024922696841503174,0.5672364754933967,0.00975634332110315,"{'criterion': 'entropy', 'max_depth': 34, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 37, 'splitter': 'random'}",entropy,34,,10,37,random
0,28,0.4909799640888952,0.018089248466124874,0.5411737532091809,0.013987963911603892,"{'criterion': 'gini', 'max_depth': 49, 'max_features': 'log2', 'min_samples_leaf': 37, 'min_samples_split': 9, 'splitter': 'best'}",gini,49,log2,37,9,best
0,29,0.48338203111843275,0.020887068024836055,0.6258612743109317,0.008366593829139644,"{'criterion': 'gini', 'max_depth': 43, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 22, 'splitter': 'best'}",gini,43,log2,15,22,best
0,30,0.4781375166821856,0.02055779863200444,0.6090689113576222,0.013182175889918919,"{'criterion': 'gini', 'max_depth': 47, 'max_features': 'log2', 'min_samples_leaf': 17, 'min_samples_split': 15, 'splitter': 'best'}",gini,47,log2,17,15,best
0,31,0.43403964757486024,0.021418304802621784,0.48419460205410203,0.01276178091256293,"{'criterion': 'entropy', 'max_depth': 31, 'max_features': 'sqrt', 'min_samples_leaf': 11, 'min_samples_split': 11, 'splitter': 'random'}",entropy,31,sqrt,11,11,random
0,32,0.06191446028513238,0.12382892057026476,0.0690873405299313,0.1381746810598626,"{'criterion': 'gini', 'max_depth': 36, 'max_features': 'sqrt', 'min_samples_leaf': 38, 'min_samples_split': 15, 'splitter': 'random'}",gini,36,sqrt,38,15,random
0,33,0.4802450537900972,0.0200723530694388,0.5893730549200829,0.015536195991684345,"{'criterion': 'gini', 'max_depth': 26, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 26, 'splitter': 'best'}",gini,26,sqrt,20,26,best
0,34,0.1783326547821088,0.15460920953414894,0.18689900924974623,0.15799640864256725,"{'criterion': 'entropy', 'max_depth': 43, 'max_features': 'log2', 'min_samples_leaf': 34, 'min_samples_split': 5, 'splitter': 'random'}",entropy,43,log2,34,5,random
0,35,0.4877547883114358,0.011008223756186472,0.6297152669072441,0.007895225338777288,"{'criterion': 'entropy', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 31, 'splitter': 'best'}",entropy,13,log2,15,31,best
0,36,0.4981409810077465,0.027533822398286428,0.5220650072467089,0.011343649187772576,"{'criterion': 'gini', 'max_depth': 13, 'max_features': None, 'min_samples_leaf': 23, 'min_samples_split': 23, 'splitter': 'random'}",gini,13,,23,23,random
0,37,0.4141859225711649,0.014960836659239064,0.44729294324397406,0.05228998369586144,"{'criterion': 'gini', 'max_depth': 47, 'max_features': 'log2', 'min_samples_leaf': 11, 'min_samples_split': 21, 'splitter': 'random'}",gini,47,log2,11,21,random
0,38,0.04298245614035088,0.08596491228070176,0.05368983957219251,0.10737967914438502,"{'criterion': 'gini', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 42, 'min_samples_split': 32, 'splitter': 'random'}",gini,12,log2,42,32,random
0,39,0.1783326547821088,0.15460920953414894,0.18689900924974623,0.15799640864256725,"{'criterion': 'entropy', 'max_depth': 28, 'max_features': 'sqrt', 'min_samples_leaf': 34, 'min_samples_split': 25, 'splitter': 'random'}",entropy,28,sqrt,34,25,random
0,40,0.5097314930357777,0.03379293305024811,0.5815154766682553,0.014361225154106032,"{'criterion': 'gini', 'max_depth': 19, 'max_features': None, 'min_samples_leaf': 44, 'min_samples_split': 24, 'splitter': 'best'}",gini,19,,44,24,best
0,41,0.49398356853135805,0.009139650202088028,0.5788952296971616,0.013257864523146857,"{'criterion': 'entropy', 'max_depth': 41, 'max_features': 'log2', 'min_samples_leaf': 25, 'min_samples_split': 39, 'splitter': 'best'}",entropy,41,log2,25,39,best
0,42,0.49967387284637227,0.0256463856979278,0.6120093314007835,0.008062797151452628,"{'criterion': 'entropy', 'max_depth': 43, 'max_features': 'sqrt', 'min_samples_leaf': 19, 'min_samples_split': 12, 'splitter': 'best'}",entropy,43,sqrt,19,12,best
0,43,0.4205208715894809,0.03971045433026728,0.48372607578616506,0.033473078090115106,"{'criterion': 'entropy', 'max_depth': 33, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 21, 'splitter': 'random'}",entropy,33,log2,7,21,random
0,44,0.33814928195085925,0.11356314354003265,0.3574669634176665,0.09310033749066976,"{'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_samples_leaf': 28, 'min_samples_split': 21, 'splitter': 'random'}",entropy,29,sqrt,28,21,random
0,45,0.4967498706057573,0.01670732216724183,0.5167682702133556,0.015536101346263645,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 26, 'min_samples_split': 14, 'splitter': 'random'}",gini,10,,26,14,random
0,46,0.20591612721676628,0.19527168659551536,0.20042127999747422,0.18213059274756893,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 34, 'min_samples_split': 27, 'splitter': 'random'}",entropy,12,log2,34,27,random
0,47,0.4759069663764818,0.025415352613802157,0.52521815802354,0.021348894435448334,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 45, 'min_samples_split': 6, 'splitter': 'best'}",gini,20,sqrt,45,6,best
0,48,0.06953125,0.1390625,0.07559354226020892,0.15118708452041785,"{'criterion': 'gini', 'max_depth': 11, 'max_features': 'sqrt', 'min_samples_leaf': 45, 'min_samples_split': 18, 'splitter': 'random'}",gini,11,sqrt,45,18,random
0,49,0.44638352531535264,0.026043118053658713,0.4744813280126972,0.029415201313644116,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 12, 'min_samples_split': 7, 'splitter': 'random'}",gini,15,log2,12,7,random
0,50,0.32018434788183614,0.06675399192237659,0.3282350051106563,0.0689206174960694,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 22, 'min_samples_split': 19, 'splitter': 'random'}",entropy,8,log2,22,19,random
0,51,0.07925233644859812,0.15850467289719625,0.08346883468834689,0.16693766937669374,"{'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 46, 'min_samples_split': 14, 'splitter': 'random'}",entropy,40,log2,46,14,random
0,52,0.47183199235438034,0.016625871171594992,0.5596382862017195,0.002970255191998113,"{'criterion': 'gini', 'max_depth': 43, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 31, 'splitter': 'best'}",gini,43,sqrt,32,31,best
0,53,0.4435857686254113,0.02026162629054995,0.580214575038459,0.016945920371342134,"{'criterion': 'gini', 'max_depth': 33, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'random'}",gini,33,log2,5,10,random
0,54,0.3932486656684012,0.04326984345620607,0.4215014707555246,0.04116205268570538,"{'criterion': 'entropy', 'max_depth': 48, 'max_features': 'sqrt', 'min_samples_leaf': 23, 'min_samples_split': 19, 'splitter': 'random'}",entropy,48,sqrt,23,19,random
0,55,0.04796573875802998,0.09593147751605996,0.056694560669456065,0.11338912133891214,"{'criterion': 'gini', 'max_depth': 31, 'max_features': 'sqrt', 'min_samples_leaf': 42, 'min_samples_split': 37, 'splitter': 'random'}",gini,31,sqrt,42,37,random
0,56,0.3424678143519658,0.05971099127731134,0.3379435838963453,0.06388293034946908,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 27, 'min_samples_split': 37, 'splitter': 'random'}",entropy,8,log2,27,37,random
0,57,0.4828788507879208,0.012388167255997258,0.5635362696141946,0.009720689315757437,"{'criterion': 'gini', 'max_depth': 47, 'max_features': 'sqrt', 'min_samples_leaf': 29, 'min_samples_split': 5, 'splitter': 'best'}",gini,47,sqrt,29,5,best
0,58,0.04052863436123348,0.08105726872246696,0.04983957219251337,0.09967914438502674,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 39, 'min_samples_split': 12, 'splitter': 'random'}",entropy,30,log2,39,12,random
0,59,0.4942101908254496,0.017922555768298765,0.5527196976125716,0.009543167637454662,"{'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_samples_leaf': 33, 'min_samples_split': 32, 'splitter': 'best'}",entropy,29,sqrt,33,32,best
0,60,0.4852861245096472,0.010462424040497569,0.5815832451118912,0.009350467670317511,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 22, 'min_samples_split': 27, 'splitter': 'best'}",entropy,30,sqrt,22,27,best
0,61,0.4978385349130677,0.01899348435559644,0.5611338622157993,0.008832165024038656,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 33, 'min_samples_split': 30, 'splitter': 'best'}",entropy,9,log2,33,30,best
0,62,0.49542503241416247,0.023796237821239206,0.5807020718590727,0.019961565951997516,"{'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'min_samples_leaf': 13, 'min_samples_split': 3, 'splitter': 'best'}",gini,6,,13,3,best
0,63,0.01125319693094629,0.02250639386189258,0.011428571428571429,0.022857142857142857,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 43, 'min_samples_split': 37, 'splitter': 'random'}",gini,3,log2,43,37,random
0,64,0.4865325381667394,0.021497864847383842,0.5628980683260381,0.01006017834433673,"{'criterion': 'gini', 'max_depth': 21, 'max_features': 'log2', 'min_samples_leaf': 31, 'min_samples_split': 12, 'splitter': 'best'}",gini,21,log2,31,12,best
0,65,0.42291745627369454,0.03313956297814931,0.6292236983336952,0.028943521637849568,"{'criterion': 'gini', 'max_depth': 17, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'random'}",gini,17,log2,2,6,random
0,66,0.47230108659031733,0.019802233640529538,0.7374925252210291,0.004662593193487448,"{'criterion': 'gini', 'max_depth': 49, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 12, 'splitter': 'best'}",gini,49,sqrt,6,12,best
0,67,0.4840254617097818,0.032608915069045896,0.5594490714799978,0.017695903167686874,"{'criterion': 'gini', 'max_depth': 12, 'max_features': None, 'min_samples_leaf': 14, 'min_samples_split': 7, 'splitter': 'random'}",gini,12,,14,7,random
0,68,0.38343226778992967,0.0766703074029161,0.40977067590531735,0.06573961901218624,"{'criterion': 'gini', 'max_depth': 29, 'max_features': 'sqrt', 'min_samples_leaf': 21, 'min_samples_split': 16, 'splitter': 'random'}",gini,29,sqrt,21,16,random
0,69,0.4831574665040968,0.01385989140224411,0.5582479492910218,0.011091065241317428,"{'criterion': 'gini', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 30, 'min_samples_split': 6, 'splitter': 'best'}",gini,40,log2,30,6,best
0,70,0.3730748450829611,0.10014216737414958,0.40531669628619016,0.08955097908470198,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 12, 'min_samples_split': 8, 'splitter': 'random'}",entropy,18,log2,12,8,random
0,71,0.30408395342234373,0.0735995318242348,0.300704693528216,0.057953511874947905,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 35, 'splitter': 'random'}",entropy,8,sqrt,30,35,random
0,72,0.47914867915452247,0.030410728929824465,0.5921750430924109,0.010710765094400472,"{'criterion': 'entropy', 'max_depth': 34, 'max_features': 'sqrt', 'min_samples_leaf': 23, 'min_samples_split': 30, 'splitter': 'best'}",entropy,34,sqrt,23,30,best
0,73,0.4852861245096472,0.010462424040497569,0.5815832451118912,0.009350467670317511,"{'criterion': 'entropy', 'max_depth': 24, 'max_features': 'sqrt', 'min_samples_leaf': 22, 'min_samples_split': 7, 'splitter': 'best'}",entropy,24,sqrt,22,7,best
0,74,0.4749111481540327,0.020282463549395453,0.6568489803007903,0.009160610544253142,"{'criterion': 'gini', 'max_depth': 43, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'splitter': 'random'}",gini,43,,3,20,random
0,75,0.5103956873620199,0.017327397670764254,0.5284763255183915,0.007700503705733481,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 39, 'min_samples_split': 37, 'splitter': 'best'}",entropy,3,,39,37,best
0,76,0.18457711442786068,0.2298722825946823,0.17807419293729593,0.22002221664070779,"{'criterion': 'gini', 'max_depth': 48, 'max_features': 'log2', 'min_samples_leaf': 36, 'min_samples_split': 4, 'splitter': 'random'}",gini,48,log2,36,4,random
0,77,0.34107980316601816,0.12682236792628612,0.36158852424222065,0.09883738133609726,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 24, 'min_samples_split': 38, 'splitter': 'random'}",entropy,15,sqrt,24,38,random
0,78,0.4944763005133893,0.0268876900237867,0.8176494654479682,0.004218629652278078,"{'criterion': 'entropy', 'max_depth': 23, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 14, 'splitter': 'best'}",entropy,23,,5,14,best
0,79,0.4898462180284885,0.02159343928624986,0.4962386312756798,0.0056331684671661,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 26, 'splitter': 'best'}",gini,3,log2,6,26,best
1,0,0.4728973021171038,0.013574158616470381,0.5745624539446585,0.005861067270770839,"{'criterion': 'entropy', 'max_depth': 23, 'max_features': 'sqrt', 'min_samples_leaf': 27, 'min_samples_split': 36, 'splitter': 'best'}",entropy,23,sqrt,27,36,best
1,1,0.5003536034577659,0.019410870167217046,0.5467386508113046,0.012986175947319328,"{'criterion': 'gini', 'max_depth': 45, 'max_features': None, 'min_samples_leaf': 19, 'min_samples_split': 33, 'splitter': 'random'}",gini,45,,19,33,random
1,2,0.4040742479204448,0.026415064203219478,0.43005356658863014,0.01967821307969404,"{'criterion': 'entropy', 'max_depth': 41, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 24, 'splitter': 'random'}",entropy,41,sqrt,30,24,random
1,3,0.5029675962546024,0.024195809200638668,0.536705488788113,0.00663210262042932,"{'criterion': 'gini', 'max_depth': 43, 'max_features': 'log2', 'min_samples_leaf': 49, 'min_samples_split': 27, 'splitter': 'best'}",gini,43,log2,49,27,best
1,4,0.3731011174186329,0.10775991858695423,0.3805799630802791,0.08719371115537668,"{'criterion': 'gini', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 26, 'min_samples_split': 18, 'splitter': 'random'}",gini,18,sqrt,26,18,random
1,5,0.3902247674250146,0.03868377524419482,0.4057714777328127,0.038574884741705576,"{'criterion': 'gini', 'max_depth': 34, 'max_features': 'log2', 'min_samples_leaf': 22, 'min_samples_split': 23, 'splitter': 'random'}",gini,34,log2,22,23,random
1,6,0.5080214918720212,0.0254418133327067,0.6081815162156754,0.011037917504843441,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 28, 'min_samples_split': 12, 'splitter': 'best'}",gini,15,,28,12,best
1,7,0.4833576852725038,0.009914062479125994,0.7180655930107274,0.0033546198321911932,"{'criterion': 'entropy', 'max_depth': 46, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 7, 'splitter': 'best'}",entropy,46,sqrt,8,7,best
1,8,0.43761427931776076,0.030343146913534392,0.507666387715676,0.01231966735074134,"{'criterion': 'gini', 'max_depth': 26, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 39, 'splitter': 'random'}",gini,26,log2,7,39,random
1,9,0.4968407347207836,0.019715168617930882,0.5253442536314689,0.020910337108872853,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 45, 'min_samples_split': 21, 'splitter': 'best'}",entropy,12,sqrt,45,21,best
1,10,0.38489070894963684,0.08151067205462417,0.4117246555421943,0.064362264258912,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 19, 'min_samples_split': 28, 'splitter': 'random'}",gini,30,sqrt,19,28,random
1,11,0.4859322690516599,0.03494045893731578,0.6359440937601091,0.013746549253036876,"{'criterion': 'entropy', 'max_depth': 27, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 32, 'splitter': 'random'}",entropy,27,,3,32,random
1,12,0.09715242881072027,0.19430485762144054,0.0995475113122172,0.1990950226244344,"{'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 41, 'min_samples_split': 25, 'splitter': 'random'}",entropy,40,log2,41,25,random
1,13,0.5036357413683789,0.03389266717113116,0.6925695994143755,0.00866805704256823,"{'criterion': 'entropy', 'max_depth': 19, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 39, 'splitter': 'best'}",entropy,19,log2,1,39,best
1,14,0.38763986514368065,0.08270280264510547,0.41077217525915855,0.06868671542102668,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 12, 'min_samples_split': 21, 'splitter': 'random'}",gini,10,log2,12,21,random
1,15,0.46424029877286876,0.009905384915620388,0.5471897822478844,0.011975666936734823,"{'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 39, 'min_samples_split': 14, 'splitter': 'best'}",entropy,30,sqrt,39,14,best
1,16,0.5028914604978192,0.023931427428767235,0.8370400107032836,0.007692836636948121,"{'criterion': 'entropy', 'max_depth': 33, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 14, 'splitter': 'best'}",entropy,33,,3,14,best
1,17,0.18067120672754475,0.22256103038885333,0.16995134315984045,0.208193866622048,"{'criterion': 'entropy', 'max_depth': 42, 'max_features': 'sqrt', 'min_samples_leaf': 37, 'min_samples_split': 39, 'splitter': 'random'}",entropy,42,sqrt,37,39,random
1,18,0.18067120672754475,0.22256103038885333,0.16995134315984045,0.208193866622048,"{'criterion': 'gini', 'max_depth': 24, 'max_features': 'log2', 'min_samples_leaf': 37, 'min_samples_split': 12, 'splitter': 'random'}",gini,24,log2,37,12,random
1,19,0.39063437930653294,0.08394256773614514,0.4136659847152589,0.09044824424819772,"{'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 17, 'min_samples_split': 19, 'splitter': 'random'}",entropy,40,log2,17,19,random
1,20,0.09562289562289562,0.19124579124579125,0.09942196531791907,0.19884393063583813,"{'criterion': 'entropy', 'max_depth': 47, 'max_features': 'log2', 'min_samples_leaf': 43, 'min_samples_split': 35, 'splitter': 'random'}",entropy,47,log2,43,35,random
1,21,0.5074203328600525,0.026935025084758868,0.6331506529954523,0.010051843535428463,"{'criterion': 'gini', 'max_depth': 45, 'max_features': None, 'min_samples_leaf': 21, 'min_samples_split': 38, 'splitter': 'best'}",gini,45,,21,38,best
1,22,0.15062597340361808,0.18643113787096022,0.1505393651287375,0.18437508167780825,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 37, 'min_samples_split': 34, 'splitter': 'random'}",entropy,9,log2,37,34,random
1,23,0.42193893687396633,0.02371834325242756,0.5176594163764523,0.011441730426922581,"{'criterion': 'gini', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'random'}",gini,12,log2,1,9,random
1,24,0.5103610557019443,0.028575540392497947,0.5923813714665089,0.006342381317660153,"{'criterion': 'entropy', 'max_depth': 40, 'max_features': None, 'min_samples_leaf': 39, 'min_samples_split': 18, 'splitter': 'best'}",entropy,40,,39,18,best
1,25,0.49009765888019385,0.030211832795578982,0.5468798848780771,0.012351409141762594,"{'criterion': 'gini', 'max_depth': 21, 'max_features': 'sqrt', 'min_samples_leaf': 39, 'min_samples_split': 12, 'splitter': 'best'}",gini,21,sqrt,39,12,best
1,26,0.4863972250857773,0.02447338142821825,0.5415978936835566,0.01381893306217908,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 46, 'min_samples_split': 18, 'splitter': 'best'}",gini,20,sqrt,46,18,best
1,27,0.49763006296685114,0.019007874167831607,0.5039210076242366,0.015162525926931956,"{'criterion': 'gini', 'max_depth': 13, 'max_features': None, 'min_samples_leaf': 39, 'min_samples_split': 5, 'splitter': 'random'}",gini,13,,39,5,random
1,28,0.4879458489466108,0.028148982751360494,0.5310629903374608,0.02625561332286562,"{'criterion': 'gini', 'max_depth': 35, 'max_features': 'sqrt', 'min_samples_leaf': 43, 'min_samples_split': 32, 'splitter': 'best'}",gini,35,sqrt,43,32,best
1,29,0.4728973021171038,0.013574158616470381,0.5745624539446585,0.005861067270770839,"{'criterion': 'entropy', 'max_depth': 38, 'max_features': 'log2', 'min_samples_leaf': 27, 'min_samples_split': 32, 'splitter': 'best'}",entropy,38,log2,27,32,best
